author1_last_name,author1_first_name,author2_last_name,author2_first_name,editor1_last_name,editor1_first_name,title,original_date_of_publication,second_or_later_date_of_publication,volume,publisher,publisher_location,number_of_pages,dictation,name_of_transcriber,translation,name_of_translator,summary,occupations,date_of_birth,date_of_death,place_of_birth,other_places_lived
Carter,"William Hodding, Jr.",N/A,N/A,N/A,N/A,Where Main Street meets the river,N/A,1953,N/A,"Rinehart and Co., Inc.",New York,339 p,N/A,N/A,N/A,N/A,"A journalist describes the first newspaper he started in a small Southern town, the development of his career, his years as a war correspondent, and his return to the South after the war.",N/A,1907,1972,N/A,N/A
Cartwright,Peter,N/A,N/A,Strickland,W.P.,Autobiography of Peter Cartwright: the backwoods preacher,1856,1972,N/A,Books for Libraries Press,"Freeport, New York",525 p,N/A,N/A,N/A,N/A,"Cartwright elucidates church doctrine, describes camp meetings and church conferences, and recounts cultural particulars in travelogue fashion.",N/A,1785,1872,N/A,N/A
Carver,Jonathan,N/A,N/A,Parker,John,"The journals of Jonathan Carver: and related documents, 1766-1770",N/A,1976,N/A,Minnesota Historical Society Press,N.P.,344 p,N/A,N/A,N/A,N/A,"A scholarly edition of Carver's journals and related documents detailing his travels throughout Michigan, Wisconsin, and the Great Lakes region.",N/A,1710,1780,N/A,N/A
Carver,William F.,N/A,N/A,Washburn,Wilcomb E.,Life of Dr. William F. Carver of California: champion rifle-shot of the world,1878,1977,N/A,Garland Publishing Co.,New York,177 p,N/A,N/A,N/A,N/A,This oral history focuses on his capture by the Indians and his life among them for a period of sixteen years.,N/A,1840,1927,N/A,N/A
Carver,William Owen,N/A,N/A,Weatherspoon,J.B.,Out of his treasure: unfinished memoirs,N/A,1956,N/A,Broadman Press,"Nashville, Tennessee",158 p,N/A,N/A,N/A,N/A,"Dr. Carver recounts his rural Tennessee upbringing, education, and experiences as a pastor.",N/A,1868,1954,N/A,N/A
Case,Brayton Clarke,N/A,N/A,Howard,Randolph L.,Lazy-man-rest-not: the Burma letters of Brayton C. Case,N/A,1946,N/A,The Judson Press,Philadelphia,128 p,N/A,N/A,N/A,N/A,A collection of letters detailing thirty years as a Baptist missionary in Burma.,N/A,1887,1944,N/A,N/A
Cash,June (Carter),N/A,N/A,N/A,N/A,Among my klediments,N/A,1979,N/A,Zondervan Publishing House,Grand Rapids,152 p,N/A,N/A,N/A,N/A,"June Cash focuses on her favorite things and people, detailing her experiences in music and marriage.",N/A,1929,N/A,N/A,N/A
Caspary,Vera,N/A,N/A,N/A,N/A,The secrets of grownups,N/A,1979,N/A,McGraw-Hill,New York,287 p,N/A,N/A,N/A,N/A,"A sparkling account of Caspary's development as a celebrated novelist and screenwriter, detailing her life in writing.",N/A,1899,N/A,N/A,N/A
Cassady,Carolyn,N/A,N/A,N/A,N/A,Heart beat: my life with Jack and Neal,1976,1978,N/A,Pocket Books,New York,93 p,N/A,N/A,N/A,N/A,Letters and accounts from Cassady detailing her life with Neal Cassady and Jack Kerouac during the Beat Generation.,N/A,N/A,N/A,N/A,N/A
Casserly,John J.,N/A,N/A,N/A,N/A,Ford White House: the diary of a speechwriter,N/A,1977,N/A,Colorado Associated University Press,Boulder,374 p,N/A,N/A,N/A,N/A,Casserly's diary details the challenges of writing speeches during Gerald Ford's presidency.,N/A,1927,N/A,N/A,N/A
Cassini,Marguerite,N/A,N/A,N/A,N/A,Never a dull moment: the memoirs of Countess Marguerite Cassini,N/A,1956,N/A,Harper and Brothers,New York,366 p,N/A,N/A,N/A,N/A,The daughter of a Czarist diplomat describes her colorful career among royalty and her success as a couturiere.,N/A,1882,1961,N/A,N/A
Castellani,Aldo,N/A,N/A,N/A,N/A,Doctor in many lands: the autobiography of Aldo Castellani,N/A,1960,N/A,"Doubleday and Co., Inc.","Garden City, New York",359 p,N/A,N/A,N/A,N/A,Castellani describes his international experiences in medical research and surgery.,N/A,1875,1971,N/A,N/A
Castle,Irene,N/A,N/A,Duncan,Bob and Wanda,Castles in the air,N/A,1958,N/A,"Doubleday & Co., Inc.","Garden City, New York",264 p,N/A,N/A,N/A,N/A,"Until her husband Vernon's death in a training accident during World War I, they danced and entertained for the cafe society of New York and Paris, their lives and performances characteristic of the glamour of the pre-war era. Thereafter she continued her life as an entertainer and pace-setter for women's fashions.",N/A,1893,1969,N/A,N/A
Cather,Willa Sibert,N/A,N/A,Kates,George N.,Willa Cather in Europe: her own story of the first journey,N/A,1956,N/A,Alfred A. Knopf,New York,178 p,N/A,N/A,N/A,N/A,The journal of her first European travels in 1902 reveals much about the mind of a young writer and the kinds of people and ideas she would later write into her fiction.,N/A,1873,1947,N/A,N/A
Catledge,Turner,N/A,N/A,N/A,N/A,My life and the Times,N/A,1971,N/A,Harper & Row,New York,319 p,N/A,N/A,N/A,N/A,"For many years chief news executive of the New York Times, Catledge recounts his rise from poverty-stricken Mississippi boyhood, through his early jobs as a reporter in the South and later in Washington, to his long, eventful service with the Times. The book is full of anecdotes and inside views of rivalries, personalities, and crises.",N/A,1901,N/A,N/A,N/A
Catton,Bruce,N/A,N/A,N/A,N/A,Waiting for the morning train: an American boyhood,N/A,1972,N/A,"Doubleday & Co., Inc.","Garden City, New York",260 p,N/A,N/A,N/A,N/A,A nostalgic look at his childhood in a small Michigan town by a well-known author of popular histories of the Civil War era and other books.,N/A,1899,N/A,N/A,N/A
Caulfield,Genevieve,N/A,N/A,Fitzgerald,Ed,Kingdom within,N/A,1960,N/A,Harper and Brothers,New York,278 p,N/A,N/A,N/A,N/A,"Blinded as an infant, she studied to be a teacher, became fascinated by Japan, and in 1923 after years of teaching to accumulate savings, went to Japan where she taught the blind. When World War II began, she established a school for the blind in Bangkok and later in Vietnam.",N/A,1888,1972,N/A,N/A
Cebuhar,Steve,N/A,N/A,N/A,N/A,Four years behind the iron curtain,N/A,1971,N/A,Vantage Press,New York,208 p,N/A,N/A,N/A,N/A,"In 1942 he joined the U.S. diplomatic service and was immediately sent to Lebanon, then Russia and Yugoslavia. His book is staunchly patriotic, harshly anti-communist.",N/A,1916,N/A,N/A,N/A
Celler,Emanuel,N/A,N/A,N/A,N/A,You never leave Brooklyn: the autobiography of Emanuel Celler,N/A,1953,N/A,John Day,New York,276 p,N/A,N/A,N/A,N/A,"A congressman from Brooklyn, New York, recalls his childhood and the realization of his political ambitions. The book is mainly concerned with the congressman's opinions about U.S. immigration laws.",N/A,1888,1981,N/A,N/A
Cerf,Bennett Alfred,N/A,N/A,N/A,N/A,At random: the reminiscences of Bennett Cerf,N/A,1977,N/A,Random House,New York,306 p,N/A,N/A,N/A,N/A,"A fascinating account of Cerfs profound influence on American book publishing. Beginning as an assistant to Horace Liveright, he bought the Modern Library, then founded Random House, building it into a multi-million dollar corporation. He fought to have Joyce's Ulysses published in the U.S. and helped bring many writers to prominence. His anecdotes illuminate the personalities of many of the century's greatest writers.",N/A,1898,1971,N/A,N/A
Cervantes,Alfonso Juan,N/A,N/A,Blochman,Lawrence G.,Mr. Mayor,N/A,1974,N/A,Nash Publishing,Los Angeles,193 p,N/A,N/A,N/A,N/A,"A two-term mayor of St. Louis, the epitome of mid-America geographically, ethnically, and economically, tells of his struggle to rebuild a faltering city by fostering low-cost housing, by persuading businessmen to combat prejudice and unemployment, by wooing tourists, by tightening anti-crime measures, by fighting social decay.",N/A,1920,N/A,N/A,N/A
Cerwin,Herbert,N/A,N/A,Bartholomew,Frank H.,In search of something: the memoirs of a public relations man,N/A,1966,N/A,"Sherbourne Press, Inc.",Los Angeles,318 p,N/A,N/A,N/A,N/A,"Cerwin describes his varied career as a United Press correspondent, as head of the Rockefeller office in Mexico, as a diplomat in Brazil, and as a public relations specialist.",N/A,1908,N/A,N/A,N/A
Chace,Marian,N/A,N/A,Chaiklin,Harris,Marian Chace: her papers,N/A,1975,N/A,American Dance Therapy Association,"Kensington, Maryland",261 p,N/A,N/A,N/A,N/A,"Dance therapist Chace briefly discusses her development as a dancer and her increasing understanding of the therapeutic potential of dance throughout the 1930's, as a preface to her papers, published and unpublished, on dance therapy schools and hospitals (notably, St. Elizabeth's, Washington, D.C.), from 1940 to 1970.",N/A,1896,1970,N/A,N/A
Chadwick,Margaret Lee,N/A,N/A,N/A,N/A,Looking at the sunset upside down: the autobiography of Margaret Lee Chadwick,N/A,1976,N/A,Omega Books,"Corte Madera, California",173 p,N/A,N/A,N/A,N/A,"Educated in rural Utah, Salt Lake City, later at Western College (Oxford, Ohio) and Stanford, she then taught for six years in Nevada, had a number of offers of marriage that did not work out, and on a round-the-world trip met and married career naval officer, Joseph Chadwick. She bore three children and started a day nursery. For thirty years they directed the Chadwick (boarding) School on the Palos Verdes Peninsula in California.",N/A,1893,N/A,N/A,N/A
Chaffee,Burns,N/A,N/A,Hill,Merton E.,My first eighty years..; the life story of a California surgeon,N/A,1960,N/A,Westernlore Press,Los Angeles,264 p,N/A,N/A,N/A,N/A,"Dr. Chaffee describes his childhood in California, his college days at Stanford, his medical education at Johns Hopkins and residency in Maryland, and his military duty during World War I in Georgia and France. The book is particularly useful for its information on American medical education, 1900-1920.",N/A,1880,N/A,N/A,N/A
Chaikin,Joseph,N/A,N/A,N/A,N/A,Presence of the actor,N/A,1972,N/A,Atheneum,New York,161 p,N/A,N/A,N/A,N/A,"The author, who has received several off-Broadway acting awards, founded the open theater in 1963, which became a celebrated influence in the theater during the sixties. Here he writes notes on productions he has taken part in, on acting experiences and training, and on other influences on his professional work.",N/A,1935,N/A,N/A,N/A
Chamberlain,Henriqueta,N/A,N/A,Chamberlain,Ken,Where the Sabia sings: a partial autobiography,1947,1955,N/A,The Macmilian Co.,New York,246 p,N/A,N/A,N/A,N/A,"A well-written, empathetic recollection of her childhood in Brazil by a daughter of Baptist missionaries.",N/A,N/A,N/A,N/A,N/A
Chamberlain,Samuel,N/A,N/A,N/A,N/A,Etched in sunlight; fifty years in the graphic arts,N/A,1968,N/A,Boston Public Library,Boston,227 p,N/A,N/A,N/A,N/A,"His work in graphic arts is both respected and popular. This book combines reproductions of his etchings, drawings, lithographs and photographs with a well-written account of his life in the arts, conveying the humane perception and intellect for which he is recognized.",N/A,1895,1975,N/A,N/A
Chamberlain,Samuel Emery,N/A,N/A,N/A,N/A,My confession: the recollections of a rogue,N/A,1956,N/A,Harper and Brothers,New York,302 p,N/A,N/A,N/A,N/A,"The story of his adventures as a cavalryman in the Mexican War (1846-1848), often in the style of flagrant melodrama, but interesting as a comment on the times.",N/A,1829,1908,N/A,N/A
Chamberlain,Wilton,N/A,N/A,Shaw,David,Wilt; just like any other 7-foot black millionaire who lives next door,N/A,1973,N/A,Macmilian Publishing Co.,New York,310 p,N/A,N/A,N/A,N/A,"Chamberlain, who holds innumerable basketball records, knows and writes about his own career, other players, his million-dollar house built to his scale, and his views on racial questions and politics.",N/A,1936,N/A,N/A,N/A
Chamberlin,William Henry,N/A,N/A,N/A,N/A,The evolution of a conservative,N/A,1959,N/A,Henry Regnery Co.,Chicago,295 p,N/A,N/A,N/A,N/A,"A journalist and foreign correspondent for many years, including twelve in the Soviet Union, describes his political philosophy in the context of an analysis of world politics since 1940, when he published his life story, 77ie Confessions of an Individualist.",N/A,1897,1969,N/A,N/A
Chambers,Whittaker,N/A,N/A,Norton-Taylor,Duncan,Cold Friday,N/A,1964,N/A,Random House,New York,327 p,N/A,N/A,N/A,N/A,"A controversial figure in the Alger Hiss case, Chambers here reflects on his formative years at Columbia, his career as a journalist, his family life, and his concern for his children.",N/A,1901,1961,N/A,N/A
Chambers,Whittaker,N/A,N/A,Buckley,William F.,"Odyssey of a friend: Whittaker Chambers' letters to William F. Buckley, Jr., 1954-1961",1969,1970,N/A,G.P. Putnam's Sons,New York,303 p,N/A,N/A,N/A,N/A,"Buckley describes the letters as 'spontaneous personal and philosophical reflections which will help the reader to judge the plausibility of the attacks on Whittaker Chambers' character,' since the case for Alger Hiss 'relies increasingly on efforts to discredit Chambers personally.'",N/A,1901,1961,N/A,N/A
Chambers,Whittaker,N/A,N/A,N/A,N/A,Witness,N/A,1952,N/A,Random House,New York,808 p,N/A,N/A,N/A,N/A,The author's and his family's involvement with the Communist Party from the mid-20's to the celebrated spy case of Alger Hiss in 1948. He interprets his feelings and actions as a confession.,N/A,1901,1961,N/A,N/A
Champion,George,N/A,N/A,Booth,Alan R.,"Journal of the Rev. George Champion: American missionary in Zululand, 1835-9",N/A,1967,N/A,C. Struik (PTY.) LTD.,Cape Town,149 p,N/A,N/A,N/A,N/A,"After a period of adjustment in Cape Town and Bethelsdorp, a band of American missionaries journeyed to Dingane to set up a school and missions for the Zulus. Champion's journal records his observations about the people, the country, and the work of the missionaries.",N/A,1810,1841,N/A,N/A
Chandler,Raymond,N/A,N/A,Gardiner,Dorothy,Raymond Chandler speaking,1962,1971,N/A,Books for Libraries Press,"Freeport, New York",271 p,N/A,N/A,N/A,N/A,"The extant letters of a prominent mystery writer, edited according to themes, e.g., 'Chandler on Chandler,' 'Chandler on the Mystery Novel,' 'Chandler on Cats.'",N/A,1888,1959,N/A,N/A
Chaney,Earlyne,N/A,N/A,N/A,N/A,Remembering; the autobiography of a mystic,N/A,1974,N/A,Astara's Library of Mystical Classics,"Los Angeles, California",382 p,N/A,N/A,N/A,N/A,"From humble beginnings to a movie career and eminence as a mystic and founder of Astara, Chaney writes of psychic experiences, cosmic illumination, communication with those on the other side, astral flights, and the pilgrimage of the soul upward into light.",N/A,N/A,N/A,N/A,N/A
Chanler,Julie (Olin),N/A,N/A,N/A,N/A,From gaslight to dawn: an autobiography by Julie Chanler,N/A,1956,N/A,"Pacific Printing Co., Inc.",New York,413 p,N/A,N/A,N/A,N/A,"Raised in New York high society, she became devoted to the B'hai religion as a young woman. Her book conveys an image of her wealth and privilege, her international travel, her charitable work for B'hai, and her pet terriers.",N/A,1882,1961,N/A,N/A
Chanler,Margaret (Terry),N/A,N/A,N/A,N/A,Memory makes music,N/A,1948,N/A,Stephen-Paul Publishers,New York,171 p,N/A,N/A,N/A,N/A,"Recollections of the changes in musical taste and fashion since the late nineteenth century and the autobiography of her musical interests, by a writer and music critic.",N/A,1862,1934,N/A,N/A
Chapelle,Dickey,N/A,N/A,N/A,N/A,What's a woman doing here?,N/A,1962,N/A,William Morrow and Co.,New York,285 p,N/A,N/A,N/A,N/A,"As a photojournalist and war correspondent, she wrote front-line reports of the battles of Iwo Jima and Okinawa in World War II.",N/A,1919,N/A,N/A,N/A
Chapin,Charles E.,N/A,N/A,N/A,N/A,Charles E. Chapin's story,1920,1974,N/A,"Beekman Publishers, Inc.",New York,334 p,N/A,N/A,N/A,N/A,Chapin was a newspaperman and city editor for forty years before he took the steps that led to his life imprisonment in Sing Sing.,N/A,1858,1930,N/A,N/A
Chapin,Earl V.,N/A,N/A,N/A,N/A,Long Wednesdays,N/A,1953,N/A,Abelard-Schuman,New York,268 p,N/A,N/A,N/A,N/A,The editor of a small country weekly in Minnesota reminisces about his job in the 1930's.,N/A,N/A,N/A,N/A,N/A
Chapin,Henry,N/A,N/A,N/A,N/A,A countdown at eighty,N/A,1977,N/A,Bauhan,"Dublin, New Hampshire",188 p,N/A,N/A,N/A,N/A,"An articulate account of Chapin's attempt to lead the simple life he believed conducive to becoming a great writer, first in his native state of Massachusetts, then as a married expatriate in Paris.",N/A,1895,N/A,N/A,N/A
Chapin,Schuyler Garrison,N/A,N/A,N/A,N/A,Musical chairs: a life in the arts,N/A,1977,N/A,G.P. Putnam's Sons,New York,448 p,N/A,N/A,N/A,N/A,"A monied childhood in Mt. Kisco, New York, helped to instill in Chapin a love of music which he pursued at NBC, then at Columbia Records, and finally at Lincoln Center, where he became General Manager of the Metropolitan Opera.",N/A,1923,N/A,N/A,N/A
Chaplin,Ralph,N/A,N/A,N/A,N/A,Wobbly: the rough-and-tumble story of an American radical,N/A,1948,N/A,University of Chicago Press,Chicago,435 p,N/A,N/A,N/A,N/A,"For fifty years he worked in the American labor movement as rebel editor, writer of battle songs, agitator, and organizer.",N/A,1887,1961,N/A,N/A
Chapman,Frank Michler,N/A,N/A,Austin,Elizabeth S.,Frank M. Chapman in Florida: his journals and letters,N/A,1967,N/A,University of Florida Press,Gainesville,228 p,N/A,N/A,N/A,N/A,"One of America's great naturalists, Chapman recorded in these letters and journals his own work in Florida in the 1880's and 1890's.",N/A,1864,1947,N/A,N/A
