author1_last_name,author1_first_name,author2_last_name,author2_first_name,editor1_last_name,editor1_first_name,title,original_date_of_publication,second_or_later_date_of_publication,volume,publisher,publisher_location,number_of_pages,dictation,name_of_transcriber,translation,name_of_translator,summary,occupations,date_of_birth,date_of_death,place_of_birth,other_places_lived
Jewel,Mrs. Adele M.,N/A,N/A,N/A,N/A,"A brief narrative of the life of Mrs. Adele M. Jewel, being deaf and dumb.",1869,N/A,N/A,Chase’s steam pr. house,Ann Arbor,24 p.,N/A,N/A,N/A,N/A,In Michigan.,N/A,1834,N/A,N/A,N/A
Jewett,Albert Henry Clay,N/A,N/A,N/A,N/A,A boy goes to war.,1944,N/A,N/A,N/A,"Bloomington, Ill.",73 p.,N/A,N/A,N/A,N/A,Covers 1860—64.,N/A,1841,1898,N/A,N/A
Jewett,Charles,N/A,N/A,N/A,N/A,"A forty years’ fight with the drink demon, or A history of the temperance reform as I have seen it, and of my labor in connection therewith.",1872,N/A,N/A,National temperance society & pub. house,New York,407 p.,N/A,N/A,N/A,N/A,Recollections of the early temperance movement.,N/A,1807,1879,N/A,N/A
Jewett,Mary,N/A,N/A,N/A,N/A,Reminiscences of my life in Persia.,1909,N/A,N/A,Torch press,Cedar Rapids,187 p.,N/A,N/A,N/A,N/A,"By a missionary, who went to Persia in 1871.",N/A,N/A,N/A,N/A,N/A
Jex,Mrs. Eliza (Goodson),N/A,N/A,N/A,N/A,In memorian.,1921,N/A,N/A,Spanish Fork press,"Spanish Fork, Utah",55 p.,N/A,N/A,N/A,N/A,"A Mormon, born in England, who came to Utah about 1855. The writer accepted the system of plural marriages.",N/A,1826,N/A,England,Utah
Johonnot,Jackson,N/A,N/A,N/A,N/A,The remarkable adventures of Jackson Johonnet (sic) of Massachusetts.,1793,N/A,N/A,N/A,"Providence, R.I.",15 p.,N/A,N/A,N/A,N/A,The author served under Generals Harmar and St. Clair.,N/A,N/A,N/A,Massachusetts,N/A
Johnson,Henry,N/A,N/A,N/A,N/A,Reminiscences of a musician.,1929,N/A,N/A,Washburn & Thomas,Cambridge,132 p.,N/A,N/A,N/A,N/A,N/A,Musician,N/A,N/A,N/A,N/A
Johns,Orrick,N/A,N/A,N/A,N/A,Time of our lives.,1937,N/A,N/A,Stackpole,N. Y.,353 p.,N/A,N/A,N/A,N/A,"A newspaper reporter in St. Louis, New York, Italy and France.",Newspaper reporter,1887,N/A,N/A,N/A
Johnsen,Birger,Lanier,Henry W.,N/A,N/A,"Far horizon, twenty years of adventure on the new air frontier.",1933,N/A,N/A,Knopf,N.Y.,284 p.,YES,Lanier,N/A,N/A,"Pilot and inventor of aircraft appliances, who was born in Norway.","Pilot, inventor",N/A,N/A,Norway,N/A
Johnson,Adam Rankin,N/A,N/A,Davis,William J.,The Partisan Rangers of the Confederate States Army.,1904,N/A,N/A,Geo. G. Fetter co.,"Louisville, Ky.",476 p.,N/A,N/A,N/A,N/A,As described by the title.,N/A,1834,N/A,N/A,N/A
Johnson,Alexander,N/A,N/A,N/A,N/A,"Adventures in social welfare; being reminiscences of things, thoughts and folks during forty years of social work.",1923,N/A,N/A,the author,Fort Wayne,455 p.,N/A,N/A,N/A,N/A,Especially in connection with the National Conference of Social Work.,Social worker,1847,N/A,N/A,N/A
Johnson,Mrs. Anna (French),N/A,N/A,N/A,N/A,The making of a minister’s wife.,1939,N/A,N/A,Appleton-Century,N.Y.,268 p.,N/A,N/A,N/A,N/A,The wife of a Presbyterian clergyman in the Dakotas and Wisconsin.,Minister's wife,N/A,N/A,N/A,"Dakotas, Wisconsin"
Johnson,Bengt,N/A,N/A,N/A,N/A,Autobiography.,N/A,N/A,N/A,n.d.,"Everett, Wash.",17 p.,N/A,N/A,N/A,N/A,The writer came to the U.S. from Sweden in 1870. He was a railroad laborer in Illinois and Nebraska and a farmer in Washington.,"Railroad laborer, farmer",1844,N/A,Sweden,"Illinois, Nebraska, Washington"
Johnson,Burges,N/A,N/A,N/A,N/A,As much as I dare; a personal recollection.,1944,N/A,N/A,Ives Washburn,N.Y.,346 p.,N/A,N/A,N/A,N/A,"Literary adviser to publishers, editor of magazines, professor of English at Vassar.","Literary adviser, editor, professor",1877,N/A,N/A,N/A
Johnson,Charles Beneulyn,N/A,N/A,N/A,N/A,Sixty years in medical harness; 1865-1925.,1926,N/A,N/A,Medical life press,N.Y.,333 p.,N/A,N/A,N/A,N/A,Country doctor in Illinois. During the Civil War he was a hospital steward in the Union army.,"Country doctor, hospital steward",1843,N/A,N/A,Illinois
Johnson,Charles Beneulyn,N/A,N/A,N/A,N/A,"Muskets and medicine; or, army life in the sixties.",1917,N/A,N/A,F. A. Davis co.,Phila.,276 p.,N/A,N/A,N/A,N/A,By a hospital steward in the Union army.,Hospital steward,1843,N/A,N/A,N/A
Johnson,Edith,N/A,N/A,N/A,N/A,The story of my life.,1940,N/A,N/A,Oklahoma pub. co.,Oklahoma City,22 p.,N/A,N/A,N/A,N/A,Newspaper feature writer in Oklahoma City.,Newspaper feature writer,N/A,N/A,N/A,N/A
Johnson,Mrs. Electa Amanda W.,N/A,N/A,N/A,N/A,The simple story of an uneventful life.,1924,N/A,N/A,Morehouse,Milwaukee,206 p.,N/A,N/A,N/A,N/A,"This account was written by the wife of a Wisconsin political figure, who was a judge and in the sixties a member of the state legislature.",Political figure's wife,1838,N/A,N/A,Wisconsin
Johnson,Ella Hicks,N/A,N/A,N/A,N/A,Granny remembers.,1928,N/A,N/A,J. W. Burke co.,Macon,86 p.,N/A,N/A,N/A,N/A,Recollections of youthful days in Kentucky.,N/A,1861,N/A,N/A,Kentucky
Johnson,Emory Richard,N/A,N/A,N/A,N/A,"Life of a university professor, an autobiography.",1943,N/A,N/A,N/A,Phila.,283 p.,N/A,N/A,N/A,N/A,Professor and Dean at Wharton School of Finance and Commerce. The writer also served on several federal government commissions.,"Professor, Dean",1864,N/A,N/A,N/A
Johnson,Erastus,N/A,N/A,N/A,N/A,Autobiography.,1937,N/A,N/A,Frank Wiggins trade school,Los Angeles,82 p.,N/A,N/A,N/A,N/A,Lumber and farm work in Maine; employed in oil refinery in Pennsylvania; farmer in state of Washington.,"Lumber worker, farmer",1826,1912,N/A,"Maine, Pennsylvania, Washington"
Johnson,Frederick F.,N/A,N/A,N/A,N/A,Life and works of F. F. Johnson.,1913,N/A,N/A,Turner pub. co.,Stonefort,347 p.,YES,N/A,N/A,N/A,"Clergyman of the Seventh Day Adventist Church in Illinois, and surgeon in the Union army.","Clergyman, surgeon",1833,N/A,N/A,Illinois
Johnson,George W.,N/A,N/A,N/A,N/A,Jottings by the way.,1882,N/A,N/A,N/A,St. George,36 p.,N/A,N/A,N/A,N/A,"The author became a Mormon in Ohio in 1833. From there he went to Illinois and then to Utah in 1851, where he became a farmer.",Farmer,1823,N/A,N/A,"Ohio, Illinois, Utah"
Johnson,Henry,N/A,N/A,N/A,N/A,The other side of Main Street; a history teacher from Sauk Centre.,1943,N/A,N/A,Columbia univ. press,N.Y.,256 p.,N/A,N/A,N/A,N/A,"A professor at Columbia tells of his Minnesota boyhood, of college, and of his early days as a teacher.","Professor, history teacher",1867,N/A,N/A,Sauk Centre
Johnson,Hugh Samuel,N/A,N/A,N/A,N/A,"The blue eagle, from egg to earth.",1935,N/A,N/A,"Doubleday, Doran","Garden City, N.Y.",443 p.,N/A,N/A,N/A,N/A,Army officer with Pershing in Mexico and in the first World War; industrialist; head of Roosevelt’s N.R.A.,"Army officer, industrialist",1882,1942,N/A,N/A
Johnson,Isaac,N/A,N/A,N/A,N/A,Slavery days in old Kentucky.,1901,N/A,N/A,Republican & journal print,Ogdensburg,N/A,N/A,N/A,N/A,N/A,As described by the title.,N/A,N/A,N/A,N/A,Kentucky
Johnson,Ithiel Town,N/A,N/A,N/A,N/A,The story of my life.,1912,N/A,N/A,Free press pr. co.,Burlington,231 p.,YES,N/A,N/A,N/A,New England evangelist.,Evangelist,1849,N/A,N/A,N/A
Johnson,J.B.,N/A,N/A,N/A,N/A,Buried alive in the Missouri penitentiary.,N/A,N/A,N/A,Hudson-Kimberly pub. co.,"Kansas City, Mo.",246 p.,YES,N/A,N/A,N/A,"Gambler, thief in Missouri in the eighties tells of prison life.","Gambler, thief",N/A,N/A,N/A,Missouri
Johnson,Jack,N/A,N/A,N/A,N/A,"Jack Johnson, in the ring and out.",1927,N/A,N/A,National sports pub. co.,Chicago,259 p.,N/A,N/A,N/A,N/A,Negro prize fighter.,Prize fighter,1878,N/A,N/A,N/A
Johnson,James Weldon,N/A,N/A,N/A,N/A,Along this way.,1935,N/A,N/A,Viking,N.Y.,418 p.,N/A,N/A,N/A,N/A,Negro poet and novelist.,"Poet, novelist",1871,1938,N/A,N/A
Johnson,Jeremiah,N/A,N/A,N/A,N/A,Sparks and flashes of a busy life.,1893,N/A,N/A,J. W. Pratt,N.Y.,169 p.,N/A,N/A,N/A,N/A,Real estate promoter in Brooklyn.,Real estate promoter,1827,N/A,N/A,Brooklyn
Johnson,Augustus,N/A,N/A,N/A,N/A,The life of a citizen at home and in foreign service.,1915,N/A,N/A,Vail - Ballou,N.Y.,275 p.,N/A,N/A,N/A,N/A,U.S. Consul in Syria.,U.S. Consul,1836,N/A,N/A,Syria
Johnson,John,N/A,N/A,N/A,N/A,"The life and confession of John Johnson, the murderer of James Murray.",1824,N/A,N/A,Brown Tyrell,N.Y.,26 p.,N/A,N/A,N/A,N/A,Johnson was born in Ireland.,N/A,N/A,N/A,Ireland,N/A
Johnson,John A.,N/A,N/A,N/A,N/A,"My wife, her lover, and I; autobiography.",1883,N/A,N/A,N/A,Norfolk,N/A,N/A,N/A,N/A,N/A,A domestic account of a North Carolina businessman who was deserted by his wife.,Businessman,1829,N/A,N/A,North Carolina
Johnson,Lewis,N/A,N/A,N/A,N/A,One man’s journey.,1934,N/A,: ,Heron Lake news,Heron Lake,24 p.,N/A,N/A,N/A,N/A,"The author came to Minnesota from Sweden in 1869. He became a school teacher, owner of a general store, insurance agent and real estate agent.","School teacher, general store owner, insurance agent, real estate agent",1859,N/A,N/A,Minnesota
Johnson,Marshall LaFayette,N/A,N/A,N/A,N/A,Trail blazing.,1935,N/A,N/A,Mathis pub. co.,Dallas,116 p.,N/A,N/A,N/A,N/A,"Indian fighter, rancher and hunter in Texas in the sixties and seventies. This is an expanded version of his, True History (1923).","Indian fighter, rancher, hunter",1848,N/A,N/A,Texas
Johnson,Osa Helen (Leighty),N/A,N/A,N/A,N/A,I married adventure.,1940,N/A,N/A,Lippincott,N.Y.,376 p.,N/A,N/A,N/A,N/A,"The wife of Martin Johnson, photographer of wild animals.",Photographer's wife,1894,N/A,N/A,N/A
Johnson,Osa Helen (Leighty),N/A,N/A,N/A,N/A,Four years in Paradise.,1941,N/A,: ,J. B. Lippincott,N.Y.,345 p.,N/A,N/A,N/A,N/A,In Africa where she and her husband photographed wild animals.,N/A,1894,N/A,N/A,Africa
Johnson,Peter,N/A,N/A,N/A,N/A,Memoirs of Captain Peter Johnson.,1937,N/A,N/A,N/A,Honolulu,107 p.,N/A,N/A,N/A,N/A,Swedish born sailor who sailed many American ships and then became a citizen of the U.S.,Sailor,1862,N/A,Sweden,N/A
Johnson,Richard W.,N/A,N/A,N/A,N/A,A soldier’s reminiscences in peace and war.,1886,N/A,N/A,Lippincott,Phila.,428 p.,N/A,N/A,N/A,N/A,"Indian warfare, war with Mexico, officer in the Union army, real estate business in St. Paul.","Officer, real estate businessman",1827,1897,N/A,St. Paul
Johnson,Robert Underwood,N/A,N/A,N/A,N/A,Remembered yesterdays.,1923,N/A,N/A,"Little, Brown",Boston,624 p.,N/A,N/A,N/A,N/A,Magazine editor and Ambassador to Italy.,"Magazine editor, Ambassador",1853,1937,N/A,N/A
Johnson,Samuel,N/A,N/A,Schneider,Herbert and Carol,Autobiography.,N/A,1929,1,Columbia univ. press,N.Y.,p. 3—49.,N/A,N/A,N/A,N/A,President of King’s College (now Columbia).,President,1696,1772,N/A,N/A
Johnson,Thomas L.,N/A,N/A,N/A,N/A,Twenty-eight years a slave.,1909,N/A,N/A,Christian workers depot,London,266 p.,N/A,N/A,N/A,N/A,"After obtaining his freedom, the author served as a missionary and evangelist in Africa and England.","Missionary, evangelist",N/A,N/A,N/A,"Africa, England"
Johnson,Tom Loftin,N/A,N/A,N/A,N/A,My story.,1911,N/A,N/A,B. W. Huebsch,N.Y.,326 p.,N/A,N/A,N/A,N/A,"Ohio industrialist, member of Congress (1890-94) and mayor of Cleveland.","Industrialist, congressman, mayor",1854,1911,N/A,Ohio
Johnston,Annie,N/A,N/A,N/A,N/A,The land of the little colonel.,1901-09,1929,N/A,L. C. Page & co.,Boston,133,N/A,N/A,N/A,N/A,By the author of the Little Colonel series. The scene is Kentucky and Indiana.,N/A,1863,N/A,N/A,N/A
Johnston,David,N/A,N/A,N/A,N/A,Autobiographical reminiscences.,1885,N/A,N/A,N/A,Chicago,223,N/A,N/A,N/A,N/A,"Very little of this book relates to the U.S. The author came from Scotland, and became a teacher in Milwaukee about 1858.",teacher,1803,N/A,Scotland,Milwaukee
Johnston,David E.,N/A,N/A,N/A,N/A,The story of a Confederate boy in the Civil War.,N/A,1914,Rev. ed.,N/A,Portland,379,N/A,N/A,N/A,N/A,As described by the title.,N/A,N/A,N/A,N/A,N/A
Johnston,Mrs. Elizabeth Lichtenstein,N/A,N/A,N/A,N/A,Recollections of a Georgia loyalist.,1901,N/A,N/A,Mansfield,N.Y.,224,N/A,N/A,N/A,N/A,The portion relating to the U.S. is brief. The remainder pertains to the writer’s life in Jamaica and Nova Scotia.,N/A,1764,N/A,N/A,"Jamaica, Nova Scotia"
Johnston,Harry V.,N/A,N/A,N/A,N/A,My home on the range.,N/A,1942,N/A,N/A,St. Paul,313,N/A,N/A,N/A,N/A,Cowboy and mail carrier in the Dakotas.,"cowboy, mail carrier",N/A,N/A,N/A,N/A
Johnston,James Perry,N/A,N/A,N/A,N/A,Twenty years of hus’ling.,1887,N/A,N/A,Thompson & Thomas,Chicago,659,N/A,N/A,N/A,N/A,"A kaleidoscopic account, in Ohio and Michigan, of a railroad telegrapher, peddler, insurance agent, merchant, horse trainer, hotel manager and auctioneer.","railroad telegrapher, peddler, insurance agent, merchant, horse trainer, hotel manager, auctioneer",1852,N/A,N/A,N/A
Johnston,James Perry,N/A,N/A,N/A,N/A,What happened to Johnston.,1904,N/A,N/A,Thompson & Thomas,Chicago,459,N/A,N/A,N/A,N/A,Merchant in Illinois and Indiana.,merchant,1852,N/A,N/A,"Illinois, Indiana"
Johnston,John,N/A,N/A,N/A,N/A,"The autobiographical and ministerial life of the Rev. John Johnston, D.D.",1856,N/A,N/A,M. W. Dodd,N.Y.,225,N/A,N/A,N/A,N/A,Presbyterian clergyman in New York.,Presbyterian clergyman,1778,1855,N/A,N/A
Johnston,Joseph Eggleston,N/A,N/A,N/A,N/A,"Narrative of military operations, directed during the late war between the states, by Joseph E. Johnston, general, C.S.A.",1874,N/A,N/A,D. Appleton,N.Y.,602,N/A,N/A,N/A,N/A,As described by the title.,general,1807,1891,N/A,N/A
Johnston,N.R.,N/A,N/A,N/A,N/A,Looking back from the sunset land.,1898,N/A,N/A,N/A,Oakland,624,N/A,N/A,N/A,N/A,"Presbyterian clergyman in Iowa, Minn., Vermont and South Carolina and California. Later he became an educator in Pennsylvania, and the editor of Our Banner, a religious magazine.","Presbyterian clergyman, educator",N/A,N/A,N/A,"Iowa, Minnesota, Vermont, South Carolina, California, Pennsylvania"
Johnston,Richard Malcolm,N/A,N/A,N/A,N/A,Autobiography...,1900,N/A,N/A,Neale,Washington,190,N/A,N/A,N/A,N/A,Novelist and teacher at the University of Georgia.,"novelist, teacher",1822,1898,N/A,N/A
Johnston,William Andrew,N/A,N/A,N/A,N/A,My own Main Street.,1921,N/A,N/A,Standard pub. co.,Cincinnati,238,N/A,N/A,N/A,N/A,A boy’s recollections of a small Pennsylvania town.,N/A,1871,1929,N/A,N/A
Johnston,William Graham,N/A,N/A,N/A,N/A,Life and reminiscences from birth to manhood.,1901,N/A,N/A,Pittsburgh,N/A,303,N/A,N/A,N/A,N/A,The life of a boy in Pittsburgh to the year 1848.,N/A,1828,N/A,N/A,N/A
Johnstone,Benjamin,N/A,N/A,N/A,N/A,"The address of Abraham Johnstone, a black man, who was hanged at Woodbury, in the county of Glocester, and state of New Jersey, on Saturday the 8th day of July last; to the people of colour.",1797,N/A,N/A,N/A,Phila.,47,N/A,N/A,N/A,N/A,"Slave, free laborer in New Jersey, hanged for murder. Obviously ghost written.","slave, free laborer",N/A,1797,N/A,N/A
Jonas,Edward Asher,N/A,N/A,N/A,N/A,Once upon a time.,1942,N/A,N/A,Wilderness road book shop,Louisville,144,N/A,N/A,N/A,N/A,"Newspaperman in Kentucky, born in England.",newspaperman,1865,N/A,England,Kentucky
Jonas,Nathan S.,N/A,N/A,N/A,N/A,Through the years.,1940,N/A,N/A,Business bourse,N.Y.,330,N/A,N/A,N/A,N/A,"Jewish banker, philanthropist in New York.","banker, philanthropist",N/A,N/A,N/A,N.Y.
Jones,Abner,N/A,N/A,N/A,N/A,Memoirs.,1807,N/A,N/A,pr. by Norris & Sawyer,Exeter,108,N/A,N/A,N/A,N/A,"Clergyman of the Christian Church in Mass, and Vermont.",clergyman,1772,1841,N/A,"Massachusetts, Vermont"
Jones,Amanda Theodosia,N/A,N/A,N/A,N/A,A psychic autobiography.,1910,N/A,N/A,Greaves,N.Y.,455,N/A,N/A,N/A,N/A,Inventor of a process of preserving fruit. The book is a record of the author’s psychic experiences.,inventor,1835,1914,N/A,N/A
Jones,Anson,N/A,N/A,N/A,N/A,Memoranda and official correspondence relating to the Republic of Texas.,1859,N/A,N/A,Appleton,N.Y.,648,YES,N/A,N/A,N/A,"By the president of Texas. This book, concluding with the year 1850, contains an account of politics and war.",president of Texas,1798,1858,N/A,N/A
Jones,Burr W.,N/A,N/A,N/A,N/A,Reminiscences of nine decades.,N/A,N/A,N/A,Antes press,"Evansville, Wis.",123,N/A,N/A,N/A,N/A,"Lawyer, justice of the Supreme Court of Wisconsin, and member of the U.S. House of Representatives.","lawyer, justice of the Supreme Court, member of the U.S. House of Representatives",N/A,1846,N/A,Wisconsin
Jones,Burton Renesselaer,N/A,N/A,N/A,N/A,Incidents.,1909,N/A,N/A,Free Methodist pub. house,Chicago,315,N/A,N/A,N/A,N/A,"Methodist clergyman in New York, Michigan, Illinois, and Indiana.",Methodist clergyman,1845,N/A,N/A,"New York, Michigan, Illinois, Indiana"
Jones,Charles E.,N/A,N/A,N/A,N/A,"The life and confessions of Charles E. Jones, convicted of the murder of Isaac Jackson, a Jew peddler.",1860,N/A,N/A,"pr. by Ballou, Loveland & co.","Montpelier, Vermont",168,N/A,N/A,N/A,N/A,In New England.,N/A,1830,1857,N/A,N/A
Jones,Charles J.,N/A,N/A,N/A,N/A,From the forecastle to the pulpit.,1884,N/A,N/A,N.Y.,N/A,538,N/A,N/A,N/A,N/A,"A sailor, born in England, who became a preacher among the sailors in New York.","sailor, preacher",1818,N/A,N/A,N.Y.
Jones,Daniel Webster,N/A,N/A,N/A,N/A,Forty years among the Indians.,1890,N/A,N/A,Juvenile instructor,Salt Lake City,400,N/A,N/A,N/A,N/A,"Mormon “Seventy” in Utah, Arizona and Mexico.",Mormon “Seventy”,N/A,N/A,N/A,"Utah, Arizona, Mexico"
Jones,Evan Rowland,N/A,N/A,N/A,N/A,Four years in the army of the Republic.,1881,N/A,N/A,Tyne pub. co.,London,246,N/A,N/A,N/A,N/A,In the Union Army.,soldier,1840,1920,N/A,N/A
Jones,George Farquhar,N/A,N/A,N/A,N/A,"Myself and others; or, reminiscences, recollections and experiences in a life of seventy-six years, 1811—1887, in public, business and social life, in Providence, Rhode Island, and Philadelphia.",1887,N/A,N/A,Phila. Globe pr. house,Philadelphia,252,N/A,N/A,N/A,N/A,The writer was engaged in the dry-goods business in Philadelphia.,dry-goods merchant,1811,1887,N/A,"Providence, Rhode Island, Philadelphia"
Jones,George Wallace,N/A,N/A,N/A,N/A,Autobiography.,N/A,1912,N/A,State historical soc.,Iowa City,N/A,N/A,N/A,N/A,N/A,"Businessman in Wisconsin (lead mining), who was also U.S. Minister to Bogota, and U.S. Senator from Iowa.","businessman, U.S. Minister to Bogota, U.S. Senator",N/A,N/A,N/A,"Wisconsin, Iowa"
Jones,Harry W.,N/A,N/A,N/A,N/A,A chaplain’s experience ashore and afloat.,N/A,1901,N/A,A. G. Sherwood,N.Y.,300,N/A,N/A,N/A,N/A,"A Baptist clergyman in New York, New Jersey and Connecticut. There is much about his service on the 'Texas' in 1896.",Baptist clergyman,N/A,N/A,N/A,"N.Y., New Jersey, Connecticut"
Jones,James Claybourne,N/A,N/A,N/A,N/A,Autobiography of Old Claib Jones.,1915,N/A,N/A,pr. by Hazard book co.,"Hazard, Ky.",39,N/A,N/A,N/A,N/A,Kentucky mountain feudist.,N/A,1826,1914,N/A,Kentucky
Jones,Joe,N/A,N/A,N/A,N/A,The life story of Joe (Daddy) Jones.,1937,N/A,N/A,Davis,Waco,79,N/A,N/A,N/A,N/A,"A New York farmer who was convicted of murder, served 41 years, and was then pardoned when another person confessed.",farmer,1847,1932,N/A,N.Y.
Jones,John Logan,N/A,N/A,N/A,N/A,The individualist.,1942,N/A,N/A,Brown-White-Lowell press,Kansas City,277,N/A,N/A,N/A,N/A,"Merchant in Kansas, Illinois and Missouri.",merchant,1859,N/A,N/A,"Kansas, Illinois, Missouri"
Jones,John P. (Slim),N/A,N/A,N/A,N/A,Ten years in the oil fields.,N/A,N/A,N/A,Berry’s print shop,Eldorado,85,N/A,N/A,N/A,N/A,In Oklahoma and Texas.,N/A,N/A,N/A,N/A,"Oklahoma, Texas"
Junes,John Paul,N/A,N/A,N/A,N/A,A narrative of the celebrated Commodore John Paul Jones.,1806,N/A,N/A,Peter K. Wagner,Phila.,37,N/A,N/A,YES,N/A,"Written by the great naval hero, this account is a translation of a work which appeared in French in 1798.",naval hero,1747,1792,N/A,N/A
Jones,Laurence C.,N/A,N/A,N/A,N/A,Up through difficulties.,1913,N/A,N/A,Pine torch,"Braxton, Miss.",79,N/A,N/A,N/A,N/A,Founder of an industrial school for Negroes in Mississippi.,founder of an industrial school,N/A,N/A,N/A,Mississippi
Jones,Mary Ann,N/A,N/A,N/A,N/A,In old Mizzoury.,1906,N/A,N/A,N.p.,N/A,86,YES,N/A,N/A,N/A,"An account of the author’s early life: farm, school, courting in the eighties and nineties.",N/A,N/A,N/A,N/A,N/A
Jones,Mrs. Mary Cadwalader (Rawle),N/A,N/A,N/A,N/A,Lantern slides.,1937,N/A,N/A,Updike,Boston,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1850,1935,N/A,N/A
Jones,Mary,Jordan,Louis,N/A,N/A,Autobiography of Mother Jones. Social life in Philadelphia and New York,1925,N/A,N/A,C. H. Kerr & co.,Chicago,242 p.,N/A,N/A,N/A,N/A,Life of a social reformer and labor leader in Chicago.,"Social reformer, labor leader",1830,N/A,N/A,N/A
Jones,Nat H.,N/A,N/A,N/A,N/A,Memoires of an insurance man.,1900,N/A,N/A,Spectator,New York,273 p.,N/A,N/A,N/A,N/A,"The names given are obviously fictitious, and this may be a burlesque.",Country agent,N/A,N/A,Missouri/Kansas,N/A
Jones,Oliver F.,N/A,N/A,N/A,N/A,Fifteen years in a living hell.,1944,N/A,N/A,N.p.,N/A,131 p.,N/A,N/A,N/A,N/A,"A life of crime and imprisonment in Illinois, Oklahoma, Kansas, Wyoming, Idaho and Nevada.",N/A,1896,N/A,N/A,N/A
Jones,Rufus Matthew,N/A,N/A,N/A,N/A,A small-town boy.,1941,N/A,N/A,Macmillan,New York,154 p.,N/A,N/A,N/A,N/A,Life and education of a boy in rural Mine.,N/A,1863,1948,N/A,N/A
Jones,Rufus Matthew,N/A,N/A,N/A,N/A,A boy’s religion from memory.,1902,N/A,N/A,Ferris & Leach,Philadelphia,141 p.,N/A,N/A,N/A,N/A,"The purpose of the author, a leading Quaker, is to tell what a boy’s religion is like - to show it growing and developing.",Leading Quaker,1863,1948,N/A,N/A
Jones,Rufus Matthew,N/A,N/A,N/A,N/A,Finding the trail of life.,1926,N/A,N/A,Macmillan,New York,148 p.,N/A,N/A,N/A,N/A,"A re-written version of the preceding item, inclusive of a longer period of time.",N/A,1863,1948,N/A,N/A
Jones,Rufus Matthew,N/A,N/A,N/A,N/A,The trail of life in college.,1929,N/A,N/A,Macmillan,New York,201 p.,N/A,N/A,N/A,N/A,"A noted Quaker tells of his experiences as a student in college, and of the early years of his teaching career.",N/A,1863,1948,N/A,N/A
Jones,Rufus Matthew,N/A,N/A,N/A,N/A,The trail of life in the middle years.,1934,N/A,N/A,Macmillan,New York,250 p.,N/A,N/A,N/A,N/A,This item covers the years 1893—1914.,N/A,1863,1948,N/A,N/A
Jones,Samuel Milton,N/A,N/A,N/A,N/A,Autobiography,1899,1904,N/A,Eastern book concern,New York,p. 37-112,N/A,N/A,N/A,N/A,Political and economic reformer who lived in Ohio.,"Political reformer, economic reformer",1846,N/A,N/A,Ohio
